Player,avg_gi,avg_missed_points,avg_acpl,total_game_count,Points,gi_median,missed_points_median,Elo,TPR,total_moves,White_games,Black_games,acpl_median,gi_std,missed_points_std,acpl_std,avg_gi_raw,avg_missed_points_white,avg_missed_points_black,avg_gi_white,avg_gi_black,white_result_sum,black_result_sum,total_missed_points_sum,gi_var,missed_points_var,acpl_var
Omid Noroozi,141.6,0.86,2.9,9,6,150.4,1.06,2266,2290,464,4,5,17.33,20.8,0.81,36.24,-0.86,0.73,0.96,144.8,138.9,3,3,7.72,432.51,0.66,1313.26
Sergey Eliseev,141,0.95,57.57,9,5.5,146.8,1.03,2254,2401,415,5,4,15.94,23.43,0.65,91.69,-0.89,1.07,0.8,131.7,152.7,2.5,3,8.54,548.83,0.42,8407.92
Bora Cilek,140.8,0.76,41.38,9,5.5,157.9,0.45,2266,2355,416,5,4,9.17,23.42,0.78,91.39,-0.9,0.79,0.73,142.6,138.6,3,2.5,6.85,548.35,0.62,8351.54
Ataberk Eren,140.4,0.91,30.28,9,6,157.6,0.5,2423,2437,418,4,5,23.13,25.65,0.84,39.8,-0.93,0.44,1.28,155.2,128.5,3,3,8.16,657.9,0.71,1583.74
Marat I Gilfanov,140.1,1.03,-1.97,9,6.5,143.4,0.99,2343,2517,450,5,4,12.41,23.63,0.74,46.39,-0.94,1.19,0.82,139.6,140.8,4.5,2,9.23,558.33,0.54,2151.93
Musa Zakirov,139.9,0.89,44.1,9,5,139.8,0.65,2209,2257,487,5,4,14.16,18.61,0.57,74.3,-0.95,0.96,0.81,134.5,146.7,2.5,2.5,8.04,346.47,0.33,5520.71
Umut Erdem Gunduz,138.8,0.96,24.31,9,5.5,143.8,0.88,2268,2274,364,5,4,14.19,22.7,0.73,37.68,-1.01,1.24,0.62,129.9,150,2.5,3,8.68,515.31,0.53,1419.66
Yanki Taspinar,138.4,0.98,54.04,9,6.5,139.4,0.59,2321,2446,492,5,4,18.6,27.56,1.12,86.1,-1.04,0.68,1.36,147.4,127.2,3.5,3,8.86,759.64,1.24,7413.7
Lorenzo Lodici,138.1,0.98,33.59,9,5.5,157.7,0.83,2554,2392,450,4,5,11.05,31.53,0.78,72.37,-1.05,0.82,1.11,138.7,137.6,2.5,3,8.83,994.13,0.61,5236.95
Miraziz Matyakubov,137.7,0.91,49.25,9,5,139.6,0.57,2278,2267,343,5,4,18.26,23.47,0.88,91.57,-1.07,1.06,0.72,134,142.2,3,2,8.18,550.86,0.78,8385.58
Ali Poyraz Uzdemir,137.4,0.82,59.62,9,4,128.1,0.95,2108,2219,356,5,4,32.29,20.72,0.62,115.7,-1.09,0.82,0.82,136.9,137.9,2.5,1.5,7.36,429.18,0.38,13385.65
Selim Citak,136.9,0.89,42.86,9,4.5,157.1,0.51,2357,2206,390,5,4,17.11,26.14,0.83,85.17,-1.11,1.35,0.3,120.4,157.6,2.5,2,7.98,683.22,0.69,7253.7
Umut Ata Akbas,136.5,0.9,50.73,9,5,151.9,1.16,2431,2411,411,5,4,19.78,28.02,0.83,72.13,-1.13,0.63,1.24,145.4,125.4,3,2,8.12,784.87,0.68,5203.38
Evgeny Romanov,135.5,1.12,34.42,9,6.5,150.7,1.21,2585,2442,378,4,5,18.09,31.21,0.84,53.23,-1.19,0.82,1.36,141.8,130.5,2.5,4,10.1,974.15,0.7,2833.39
Alicja Sliwicka,135.1,0.97,40.01,9,5.5,149.2,0.95,2299,2383,384,4,5,13.43,34.77,1.06,73.92,-1.21,0.79,1.12,137.4,133.3,2,3.5,8.77,1208.74,1.12,5463.85
Konstantin Sek,134.9,1.06,18.16,9,5.5,138.5,0.65,2368,2448,397,5,4,15.45,36.65,1.3,14.76,-1.22,1.59,0.39,121.3,152,3.5,2,9.53,1342.88,1.69,217.91
Emre Demirbas,134.6,0.95,53.78,9,4,136.1,0.88,2161,2146,398,4,5,22.84,22.06,0.82,115.17,-1.24,1.02,0.89,132.2,136.5,1.5,2.5,8.52,486.68,0.68,13264.6
Anna Kubicka,134.4,0.93,57.78,9,5,157.6,0.54,2227,2179,487,4,5,12.26,40.56,1.3,91.26,-1.25,1.62,0.37,111.4,152.7,2.5,2.5,8.33,1644.97,1.7,8327.82
Varvara Saulina,134.2,1.07,37.77,9,4.5,141.1,1.05,2073,2259,445,5,4,17.31,26.13,0.77,71.06,-1.26,1.24,0.85,127.7,142.3,2,2.5,9.59,682.53,0.6,5049.49
Abolfazl Amirinasab,134.2,0.91,27.43,9,4,145.1,0.9,2145,2151,313,4,5,14.36,30.85,0.79,46.03,-1.26,0.5,1.25,151.1,120.7,2.5,1.5,8.23,951.85,0.62,2119.11
