white_gi,black_gi,white_missed_points,black_missed_points,white_acpl,black_acpl,White,Black,Event,Site,Round,WhiteElo,BlackElo,WhiteResult,BlackResult,Date,white_move_number,black_move_number,white_gi_permove,black_gi_permove,white_missed_points_permove,black_missed_points_permove,white_gi_raw,black_gi_raw,counts.white_inaccuracy,counts.white_mistake,counts.white_blunder,counts.black_inaccuracy,counts.black_mistake,counts.black_blunder,counts.white_deepthink,counts.black_deepthink,counts.white_critical_position,counts.black_critical_position,counts.blunder_positions,counts.critical_positions
155.8,155.7,0.57,0.57,6.19,5.9,Yagiz Kaan Erdogmus,Peter Svidler,"Round 2: Erdogmus, Yagiz Kaan - Svidler, Peter",?,2.1,2626,2698,0.5,0.5,????.??.??,43,42,3.6,3.7,0.01,0.01,-0.09,-0.1,2,1,0,2,0,0,0,0,1,1,[],"[{'turn': 'White', 'fen': 'rn1qrbk1/1b3pp1/p1pp1n1p/1p1Pp3/2P1P3/PBN2N1P/1P3PP1/R1BQR1K1 w - - 0 15', 'move_number': 15, 'move': 'c1e3', 'prev_move': 'c7c6', 'time_diff': '0:23:03', 'exp_point_loss': 0.16799999999999998}, {'turn': 'Black', 'fen': '1r6/4bpk1/b2p1npp/qN1Pp3/2B5/R1R4P/5PP1/1Q4K1 b - - 13 40', 'move_number': 41, 'move': 'a5b6', 'prev_move': 'b3a3', 'time_diff': '0:17:02', 'exp_point_loss': 0.0005000000000000004}]"
137.5,104.3,1.74,2.24,158.73,330.46,Peter Svidler,Yagiz Kaan Erdogmus,"Round 3: Svidler, Peter - Erdogmus, Yagiz Kaan",?,3.1,2698,2626,1.0,0.0,????.??.??,60,59,2.3,1.8,0.03,0.04,-1.08,-2.87,3,2,3,5,1,4,0,0,1,3,"[{'turn': 'Black', 'fen': '3qr1k1/p2b3p/2p2pp1/3pb3/7Q/P1PBB2P/1P3PP1/4RK2 b - - 2 24', 'move_number': 25, 'move': 'e5b8', 'prev_move': 'h6e3', 'time_diff': '0:06:43', 'exp_point_loss': 0.356}, {'turn': 'White', 'fen': '3q4/3b2kp/2p2pp1/p2pb3/1P5Q/P1PBB2P/3K1PP1/8 w - - 3 30', 'move_number': 30, 'move': 'e3d4', 'prev_move': 'c7e5', 'time_diff': '0:01:18', 'exp_point_loss': 0.3885}, {'turn': 'Black', 'fen': '3q4/3b2kp/2p2pp1/p2pb3/1P1B3Q/P1PB3P/3K1PP1/8 b - - 4 30', 'move_number': 31, 'move': 'e5d6', 'prev_move': 'e3d4', 'time_diff': '0:01:14', 'exp_point_loss': 0.237}, {'turn': 'White', 'fen': 'q7/3b1k1p/2pb1pp1/3p4/1P1B4/P3QP1P/2BK2P1/8 w - - 7 36', 'move_number': 36, 'move': 'd2c1', 'prev_move': 'g7f7', 'time_diff': '0:00:32', 'exp_point_loss': 0.3725}, {'turn': 'Black', 'fen': '4q2B/3b1k1p/2p3p1/3p4/1P3b2/P1Q4P/K1B3P1/8 b - - 2 42', 'move_number': 43, 'move': 'e8e2', 'prev_move': 'f6h8', 'time_diff': '0:12:03', 'exp_point_loss': 0.3865}, {'turn': 'White', 'fen': '3k3B/8/2p1b1Q1/3p4/1P3b2/P6P/K1B1q1P1/8 w - - 1 47', 'move_number': 47, 'move': 'g6f6', 'prev_move': 'd7e6', 'time_diff': '0:13:01', 'exp_point_loss': 0.4225}, {'turn': 'Black', 'fen': '7B/3k2Q1/2p1b3/3p4/1P3b2/P6P/1KB3P1/5q2 b - - 6 49', 'move_number': 50, 'move': 'd7d6', 'prev_move': 'f6g7', 'time_diff': '0:09:03', 'exp_point_loss': 0.353}]","[{'turn': 'Black', 'fen': 'r1bqk2r/p3bp1p/2ppp1p1/3NP3/8/P5Q1/1PP2PPP/R1B1KB1R b KQkq - 0 11', 'move_number': 12, 'move': 'e6d5', 'prev_move': 'c3d5', 'time_diff': '0:22:27', 'exp_point_loss': 0}, {'turn': 'Black', 'fen': 'r1bqk2r/p3bp1p/2pp2pB/3pP3/8/P5Q1/1PP2PPP/R3KB1R b KQkq - 1 12', 'move_number': 13, 'move': 'd6e5', 'prev_move': 'c1h6', 'time_diff': '0:24:27', 'exp_point_loss': 0.019000000000000017}, {'turn': 'Black', 'fen': 'r1bq3r/p3bk1p/2p2ppB/3p4/8/P1QB4/1PP2PPP/R3K2R b KQ - 3 15', 'move_number': 16, 'move': 'd8c7', 'prev_move': 'f1d3', 'time_diff': '0:15:06', 'exp_point_loss': 0}, {'turn': 'White', 'fen': 'r1b4r/p1q1bk1p/2p2ppB/3p4/8/P1QB4/1PP2PPP/R3K2R w KQ - 4 16', 'move_number': 16, 'move': 'e1g1', 'prev_move': 'd8c7', 'time_diff': '0:15:55', 'exp_point_loss': 0.0015000000000000013}]"
150.0,150.8,0.78,0.79,6.08,6.62,Peter Svidler,Yagiz Kaan Erdogmus,"Round 5: Svidler, Peter - Erdogmus, Yagiz Kaan",?,5.1,2698,2626,0.5,0.5,????.??.??,38,37,3.9,4.1,0.02,0.02,-0.41,-0.37,0,0,2,1,0,2,0,0,0,2,"[{'turn': 'Black', 'fen': '8/3pr1k1/p1pN2p1/2Pn3p/8/P4R2/1P1K2PP/8 b - - 1 29', 'move_number': 30, 'move': 'd5c7', 'prev_move': 'f1f3', 'time_diff': '0:01:31', 'exp_point_loss': 0.4525}, {'turn': 'White', 'fen': '8/2npr1k1/p1pN2p1/2P4p/8/P4R2/1P1K2PP/8 w - - 2 30', 'move_number': 30, 'move': 'b2b4', 'prev_move': 'd5c7', 'time_diff': '0:04:20', 'exp_point_loss': 0.392}, {'turn': 'Black', 'fen': '8/3p2k1/p1pN1np1/2P1r2p/1P1K3P/P4R2/6P1/8 b - - 4 33', 'move_number': 34, 'move': 'e5d5', 'prev_move': 'd3d4', 'time_diff': '0:01:35', 'exp_point_loss': 0.3645}, {'turn': 'White', 'fen': '8/3p2k1/p1pN2p1/2Prn2p/1P5P/PK3R2/6P1/8 w - - 9 36', 'move_number': 36, 'move': 'd6e8', 'prev_move': 'g4e5', 'time_diff': '0:00:47', 'exp_point_loss': 0.39449999999999996}]","[{'turn': 'Black', 'fen': 'rq2kb1r/p2p1ppp/2p1p3/2PnP3/3QNP2/P7/1P4PP/R1B1KR2 b Qkq - 2 14', 'move_number': 15, 'move': 'f8e7', 'prev_move': 'd1d4', 'time_diff': '0:28:03', 'exp_point_loss': 0}, {'turn': 'Black', 'fen': 'rq3rk1/p2pbppp/2p5/2PnPRB1/3QN3/P7/1P4PP/R3K3 b Q - 2 17', 'move_number': 18, 'move': 'f8e8', 'prev_move': 'c1g5', 'time_diff': '0:22:47', 'exp_point_loss': 0.007500000000000007}]"
161.6,125.3,0.7,1.19,6.83,18.49,Yagiz Kaan Erdogmus,Peter Svidler,"Round 6: Erdogmus, Yagiz Kaan - Svidler, Peter",?,6.1,2626,2698,1.0,0.0,????.??.??,42,41,3.8,3.1,0.02,0.03,0.22,-1.74,0,3,0,4,0,2,1,0,0,1,"[{'turn': 'Black', 'fen': '4r1k1/b4pp1/p2p1q1p/2rP1P2/PpN5/3Q3P/1P3PP1/1R3RK1 b - - 0 25', 'move_number': 26, 'move': 'c5c7', 'prev_move': 'e4f5', 'time_diff': '0:01:25', 'exp_point_loss': 0.365}, {'turn': 'Black', 'fen': '8/2r2pk1/2Np1qpp/2bP1r2/Pp6/3Q3P/1P2RPP1/5RK1 b - - 2 31', 'move_number': 32, 'move': 'g7h7', 'prev_move': 'a6d3', 'time_diff': '0:08:47', 'exp_point_loss': 0.3195}]","[{'turn': 'White', 'fen': 'r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4', 'move_number': 4, 'move': 'b5a4', 'prev_move': 'a7a6', 'time_diff': '0:40:00', 'exp_point_loss': 0.0040000000000000036}, {'turn': 'Black', 'fen': '2r2rk1/bb3pp1/p2p2qp/1p1P4/4P3/3Q1N1P/PP1N1PP1/R4RK1 b - - 0 19', 'move_number': 20, 'move': 'f8e8', 'prev_move': 'd4d5', 'time_diff': '0:16:42', 'exp_point_loss': 0.18000000000000005}]"
170.9,144.3,-0.01,0.49,0.82,475.67,Yagiz Kaan Erdogmus,Peter Svidler,"Round 4: Erdogmus, Yagiz Kaan - Svidler, Peter",?,4.1,2626,2698,1.0,0.0,????.??.??,22,21,7.8,6.9,-0.0,0.02,0.72,-0.71,0,0,0,0,0,1,0,0,1,1,"[{'turn': 'Black', 'fen': 'rnbqk2r/pp2ppbp/6p1/2pP3P/8/2N2N2/PP2PPP1/R2QKB1R b KQkq - 0 11', 'move_number': 12, 'move': 'e7e6', 'prev_move': 'd4d5', 'time_diff': '0:22:16', 'exp_point_loss': 0.333}]","[{'turn': 'Black', 'fen': 'rnbqk2r/pp2ppbp/6p1/2pP3P/8/2N2N2/PP2PPP1/R2QKB1R b KQkq - 0 11', 'move_number': 12, 'move': 'e7e6', 'prev_move': 'd4d5', 'time_diff': '0:22:16', 'exp_point_loss': 0.333}, {'turn': 'White', 'fen': 'rnbqk2r/pp3pbp/4p1p1/2pP3P/8/2N2N2/PP2PPP1/R2QKB1R w KQkq - 0 12', 'move_number': 12, 'move': 'd1a4', 'prev_move': 'e7e6', 'time_diff': '0:22:42', 'exp_point_loss': 0.048}]"
136.8,167.4,0.77,0.26,21.23,12.44,Peter Svidler,Yagiz Kaan Erdogmus,"Round 1: Svidler, Peter - Erdogmus, Yagiz Kaan",?,1.1,2698,2626,0.0,1.0,????.??.??,43,43,3.2,3.9,0.02,0.01,-1.12,0.53,0,1,1,2,0,0,0,1,2,3,"[{'turn': 'White', 'fen': '1rr3k1/2R3pp/5n2/pbNpp3/8/1P2P2P/P2N2P1/2R3K1 w - - 3 29', 'move_number': 29, 'move': 'c5b7', 'prev_move': 'e8c8', 'time_diff': '0:00:10', 'exp_point_loss': 0.5165}]","[{'turn': 'Black', 'fen': 'r1bq1rk1/pp4pp/2nbpn2/1B1p4/3P4/2N2N2/PP3PPP/R1BQ1RK1 b - - 5 12', 'move_number': 13, 'move': 'a7a6', 'prev_move': 'e1g1', 'time_diff': '0:16:20', 'exp_point_loss': 0.005500000000000005}, {'turn': 'White', 'fen': 'r1bq1rk1/6pp/p2bpn2/2pp2B1/3P4/2N2N2/PP3PPP/R2Q1RK1 w - - 0 15', 'move_number': 15, 'move': 'd4c5', 'prev_move': 'c6c5', 'time_diff': '0:23:33', 'exp_point_loss': 0}, {'turn': 'Black', 'fen': 'r1bq1rk1/6pp/p3pn2/2bp2B1/8/2N2N2/PP3PPP/2RQ1RK1 b - - 1 16', 'move_number': 17, 'move': 'c5a7', 'prev_move': 'a1c1', 'time_diff': '0:17:43', 'exp_point_loss': 0.0010000000000000009}, {'turn': 'Black', 'fen': 'r1bq1rk1/b5pp/p3pn2/3p4/8/2N1BN2/PP3PPP/2RQ1RK1 b - - 3 17', 'move_number': 18, 'move': 'a7e3', 'prev_move': 'g5e3', 'time_diff': '0:17:04', 'exp_point_loss': 0}, {'turn': 'Black', 'fen': 'r1bq1rk1/6pp/p3pn2/3p4/8/2N1PN2/PP4PP/2RQ1RK1 b - - 0 18', 'move_number': 19, 'move': 'a8b8', 'prev_move': 'f2e3', 'time_diff': '0:40:00', 'exp_point_loss': 0.006000000000000005}, {'turn': 'White', 'fen': '1rbq1rk1/6pp/4pn2/p2p4/8/1PN1PN2/P5PP/2RQ1RK1 w - - 0 20', 'move_number': 20, 'move': 'h2h3', 'prev_move': 'a6a5', 'time_diff': '0:15:09', 'exp_point_loss': 0.004500000000000004}]"
