Player,avg_gi,avg_missed_points,avg_acpl,total_game_count,Points,gi_median,missed_points_median,Elo,TPR,total_moves,White_games,Black_games,acpl_median,gi_std,missed_points_std,acpl_std,avg_gi_raw,avg_missed_points_white,avg_missed_points_black,avg_gi_white,avg_gi_black,white_result_sum,black_result_sum,total_missed_points_sum,gi_var,missed_points_var,acpl_var
Jan-Krzysztof Duda,139.9,1.75,107.05,5,4,132.1,2.37,2752,2854,240,2,3,27.72,27.75,1.25,193.91,-0.95,1.43,1.97,149.6,133.4,2,2,8.77,770.26,1.57,37600.71
Gukesh D,123.2,2.05,111.25,5,1,135.5,2.19,2613,2511,240,3,2,36.88,22.24,1.15,117.3,-1.85,2.14,1.92,124.1,122.0,1,0,10.25,494.53,1.31,13758.96
